ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes,hcardrail_kpi,run_number,date,decision,next_run_id,rows,gate_passes,gate_total,claim_boundary,report_path,trained_models,onnx_parity,best_proxy,candidate_rows,positive_proxy_rows,best_model_id,best_proxy_net,attempt_rows,feature_matrix_rows,runtime_completed_rows,matched_rows,mismatch_rows,positive_net_rows,best_net_profit,best_profit_factor,operating_ready_rows,run_date,primary_artifact,view,tier,metric_scope,net_profit,profit_factor,expectancy,drawdown,recovery_factor,trade_count,candidate_model_id,result_status,expected_probability_rows,long_trade_count,short_trade_count,feature_count,task_seed_rows,eligible_task_rows,trained_model_rows,best_inner_holdout_proxy_net,best_inner_holdout_profit_factor,candidate_model_ids,probe_priority_model,raw_top_model,lane,family,primary_report,balance_control_model,cost_control_model,primary_proxy_net,primary_profit_factor,primary_recovery_factor,sample_rows,attempt_count,source_package_run_id,row_id,scoreboard,evidence_boundary,work_family,evidence_scope,run_key,question,next_action,trade_density_per_feature_day,trade_density_requirement_status,result_judgment,max_drawdown_amount,final_decision_path,created_at,gate_audit_path,expected_estimated_mt5_density,usable_report_rows,artifact_count,created_at_utc,required_gate_audit,kpi_summary,runtime_authority,operating_promotion,trade_density,source_authority,goal_achieve,run_family,run_type,input_run_id,output_path,result_path,selected_net_profit,selected_profit_factor,selected_trade_density,expected_net_profit,expected_profit_factor,expected_trade_count,expected_trade_density,route_attribution_boundary,scaled_density_estimate,max_drawdown_percent,strict_joint_pass_count,probability_parity_pass_rows,best_candidate_id,candidate_count,scout_clue_count,materialization_candidate_count,meaningful_signal_count,completion_candidate_count,model,drawdown_percent,trades_per_day,oos_trades_per_day,oos_net_profit,oos_profit_factor,oos_trade_count,oos_drawdown_percent
run01O_logreg_a_base_no_fallback_hold9_session_late_v1__python_tier_a_separate,10_alpha_scout__default_split_model_threshold_scan,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,python_tier_a_separate,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,python_tier_a_separate,Tier A,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01O_logreg_a_base_no_fallback_hold9_session_late_v1/predictions/tier_a_separate_predictions.parquet,rows=14678;signal_coverage=0.0417632;signal_count=613;short=41;long=572,"prob_sum_err=2.22045e-16;selected_threshold=a_short0.600_long0.450_margin0.000__b_disabled__hold9__slice_late;threshold_ids=[""short0.600_long0.450_margin0.000""];subtype_counts={""Tier_A_full_context"":14678}",out_of_scope_by_claim,Tier A full-context primary view,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01O_logreg_a_base_no_fallback_hold9_session_late_v1__python_tier_b_separate,10_alpha_scout__default_split_model_threshold_scan,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,python_tier_b_separate,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,python_tier_b_separate,Tier B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01O_logreg_a_base_no_fallback_hold9_session_late_v1/predictions/tier_b_separate_predictions.parquet,rows=5004;signal_coverage=0.00319744;signal_count=16;short=0;long=16,"prob_sum_err=2.22045e-16;selected_threshold=a_short0.600_long0.450_margin0.000__b_disabled__hold9__slice_late;threshold_ids=[""short0.600_long0.450_margin0.000""];subtype_counts={""B_full_context_outside_tier_a_scope"":69,""B_macro_missing"":4935}",out_of_scope_by_claim,Tier B partial-context fallback-only view,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01O_logreg_a_base_no_fallback_hold9_session_late_v1__python_tier_ab_combined,10_alpha_scout__default_split_model_threshold_scan,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,python_tier_ab_combined,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,python_tier_ab_combined,Tier A+B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01O_logreg_a_base_no_fallback_hold9_session_late_v1/predictions/tier_ab_combined_predictions.parquet,rows=19682;signal_coverage=0.0319581;signal_count=629;short=41;long=588,"prob_sum_err=2.22045e-16;selected_threshold=a_short0.600_long0.450_margin0.000__b_disabled__hold9__slice_late;threshold_ids=[""short0.600_long0.450_margin0.000""];subtype_counts={""B_full_context_outside_tier_a_scope"":69,""B_macro_missing"":4935,""Tier_A_full_context"":14678}",out_of_scope_by_claim,Tier A primary plus Tier B fallback routed Python view,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01O_logreg_a_base_no_fallback_hold9_session_late_v1__mt5_tier_a_only_validation_is,10_alpha_scout__default_split_model_threshold_scan,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_tier_a_only_validation_is,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_tier_a_only_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01O_logreg_a_base_no_fallback_hold9_session_late_v1/mt5/reports/Project_Obsidian_Prime_v2_run01O_logreg_a_base_no_fallback_hold9_session_late_v1_tier_a_only_validation_is.htm,net_profit=283.84;pf=2.71;expectancy=7.47;trades=38;win_rate=60.53,labelable=3085;feature_ready=3085;model_ok=3085;no_tier_labelable=0;max_dd=182.07;recovery=1.56;fill=75;reject=0;skip=49723;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01O_logreg_a_base_no_fallback_hold9_session_late_v1__mt5_tier_b_fallback_only_validation_is,10_alpha_scout__default_split_model_threshold_scan,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_tier_b_fallback_only_validation_is,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_tier_b_fallback_only_validation_is,Tier B,trading_risk_execution,runtime_probe,completed,inconclusive_tier_b_fallback_only_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01O_logreg_a_base_no_fallback_hold9_session_late_v1/mt5/reports/Project_Obsidian_Prime_v2_run01O_logreg_a_base_no_fallback_hold9_session_late_v1_tier_b_fallback_only_validation_is.htm,net_profit=0;pf=0;expectancy=0;trades=0;win_rate=0,"labelable=985;feature_ready=985;model_ok=985;no_tier_labelable=0;max_dd=0;recovery=0;fill=0;reject=0;skip=51823;subtypes={""B_macro_missing"":985}",completed,Tier B fallback-only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01O_logreg_a_base_no_fallback_hold9_session_late_v1__mt5_routed_tier_a_used_validation_is,10_alpha_scout__default_split_model_threshold_scan,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_routed_tier_a_used_validation_is,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_routed_tier_a_used_validation_is,Tier A,routed_signal_execution_usage,runtime_probe,completed,inconclusive_routed_component_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01O_logreg_a_base_no_fallback_hold9_session_late_v1/kpi_record.json,route_bars=3085;route_share=1;signals=222;long=195;short=27;fills=75,profit_attribution=not_separable_from_single_routed_account_path;reject=0;skip=0;subtypes=NA,completed,Tier A primary used component from one routed MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01O_logreg_a_base_no_fallback_hold9_session_late_v1__mt5_routed_total_validation_is,10_alpha_scout__default_split_model_threshold_scan,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_routed_total_validation_is,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_routed_total_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01O_logreg_a_base_no_fallback_hold9_session_late_v1/mt5/reports/Project_Obsidian_Prime_v2_run01O_logreg_a_base_no_fallback_hold9_session_late_v1_routed_validation_is.htm,net_profit=283.84;pf=2.71;expectancy=7.47;trades=38;win_rate=60.53,a_used=3085;b_fallback=0;no_tier_labelable=0;max_dd=182.07;recovery=1.56;fill=75;reject=0;skip=49723,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01O_logreg_a_base_no_fallback_hold9_session_late_v1__mt5_tier_a_only_oos,10_alpha_scout__default_split_model_threshold_scan,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_tier_a_only_oos,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_tier_a_only_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01O_logreg_a_base_no_fallback_hold9_session_late_v1/mt5/reports/Project_Obsidian_Prime_v2_run01O_logreg_a_base_no_fallback_hold9_session_late_v1_tier_a_only_oos.htm,net_profit=-12.63;pf=0.87;expectancy=-0.51;trades=25;win_rate=56,labelable=2386;feature_ready=2386;model_ok=2386;no_tier_labelable=0;max_dd=82.53;recovery=-0.15;fill=50;reject=0;skip=34951;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01O_logreg_a_base_no_fallback_hold9_session_late_v1__mt5_tier_b_fallback_only_oos,10_alpha_scout__default_split_model_threshold_scan,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_tier_b_fallback_only_oos,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_tier_b_fallback_only_oos,Tier B,trading_risk_execution,runtime_probe,completed,inconclusive_tier_b_fallback_only_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01O_logreg_a_base_no_fallback_hold9_session_late_v1/mt5/reports/Project_Obsidian_Prime_v2_run01O_logreg_a_base_no_fallback_hold9_session_late_v1_tier_b_fallback_only_oos.htm,net_profit=164.2;pf=0;expectancy=82.1;trades=2;win_rate=100,"labelable=496;feature_ready=496;model_ok=496;no_tier_labelable=0;max_dd=75.35;recovery=2.18;fill=4;reject=0;skip=36841;subtypes={""B_macro_missing"":496}",completed,Tier B fallback-only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01O_logreg_a_base_no_fallback_hold9_session_late_v1__mt5_routed_tier_a_used_oos,10_alpha_scout__default_split_model_threshold_scan,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_routed_tier_a_used_oos,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_routed_tier_a_used_oos,Tier A,routed_signal_execution_usage,runtime_probe,completed,inconclusive_routed_component_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01O_logreg_a_base_no_fallback_hold9_session_late_v1/kpi_record.json,route_bars=2386;route_share=1;signals=126;long=123;short=3;fills=50,profit_attribution=not_separable_from_single_routed_account_path;reject=0;skip=0;subtypes=NA,completed,Tier A primary used component from one routed MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01O_logreg_a_base_no_fallback_hold9_session_late_v1__mt5_routed_total_oos,10_alpha_scout__default_split_model_threshold_scan,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_routed_total_oos,run01O_logreg_a_base_no_fallback_hold9_session_late_v1,mt5_routed_total_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01O_logreg_a_base_no_fallback_hold9_session_late_v1/mt5/reports/Project_Obsidian_Prime_v2_run01O_logreg_a_base_no_fallback_hold9_session_late_v1_routed_oos.htm,net_profit=-12.63;pf=0.87;expectancy=-0.51;trades=25;win_rate=56,a_used=2386;b_fallback=0;no_tier_labelable=0;max_dd=82.53;recovery=-0.15;fill=50;reject=0;skip=34951,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01M_logreg_a_base_no_fallback_hold9_session_early_v1__python_tier_a_separate,10_alpha_scout__default_split_model_threshold_scan,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,python_tier_a_separate,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,python_tier_a_separate,Tier A,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1/predictions/tier_a_separate_predictions.parquet,rows=16338;signal_coverage=0.210736;signal_count=3443;short=24;long=3419,"prob_sum_err=2.22045e-16;selected_threshold=a_short0.600_long0.450_margin0.000__b_disabled__hold9__slice_early;threshold_ids=[""short0.600_long0.450_margin0.000""];subtype_counts={""Tier_A_full_context"":16338}",out_of_scope_by_claim,Tier A full-context primary view,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01M_logreg_a_base_no_fallback_hold9_session_early_v1__python_tier_b_separate,10_alpha_scout__default_split_model_threshold_scan,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,python_tier_b_separate,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,python_tier_b_separate,Tier B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1/predictions/tier_b_separate_predictions.parquet,rows=3346;signal_coverage=0.0618649;signal_count=207;short=0;long=207,"prob_sum_err=2.22045e-16;selected_threshold=a_short0.600_long0.450_margin0.000__b_disabled__hold9__slice_early;threshold_ids=[""short0.600_long0.450_margin0.000""];subtype_counts={""B_constituent_missing"":1,""B_core_only"":200,""B_full_context_outside_tier_a_scope"":73,""B_macro_missing"":1847,""B_mixed_partial_context"":1225}",out_of_scope_by_claim,Tier B partial-context fallback-only view,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01M_logreg_a_base_no_fallback_hold9_session_early_v1__python_tier_ab_combined,10_alpha_scout__default_split_model_threshold_scan,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,python_tier_ab_combined,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,python_tier_ab_combined,Tier A+B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1/predictions/tier_ab_combined_predictions.parquet,rows=19684;signal_coverage=0.18543;signal_count=3650;short=24;long=3626,"prob_sum_err=2.22045e-16;selected_threshold=a_short0.600_long0.450_margin0.000__b_disabled__hold9__slice_early;threshold_ids=[""short0.600_long0.450_margin0.000""];subtype_counts={""B_constituent_missing"":1,""B_core_only"":200,""B_full_context_outside_tier_a_scope"":73,""B_macro_missing"":1847,""B_mixed_partial_context"":1225,""Tier_A_full_context"":16338}",out_of_scope_by_claim,Tier A primary plus Tier B fallback routed Python view,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01M_logreg_a_base_no_fallback_hold9_session_early_v1__mt5_tier_a_only_validation_is,10_alpha_scout__default_split_model_threshold_scan,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_tier_a_only_validation_is,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_tier_a_only_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1/mt5/reports/Project_Obsidian_Prime_v2_run01M_logreg_a_base_no_fallback_hold9_session_early_v1_tier_a_only_validation_is.htm,net_profit=-200.19;pf=0.82;expectancy=-1.35;trades=148;win_rate=50.68,labelable=3499;feature_ready=3499;model_ok=3499;no_tier_labelable=150;max_dd=503.43;recovery=-0.4;fill=292;reject=0;skip=49309;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01M_logreg_a_base_no_fallback_hold9_session_early_v1__mt5_tier_b_fallback_only_validation_is,10_alpha_scout__default_split_model_threshold_scan,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_tier_b_fallback_only_validation_is,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_tier_b_fallback_only_validation_is,Tier B,trading_risk_execution,runtime_probe,completed,inconclusive_tier_b_fallback_only_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1/mt5/reports/Project_Obsidian_Prime_v2_run01M_logreg_a_base_no_fallback_hold9_session_early_v1_tier_b_fallback_only_validation_is.htm,net_profit=21.65;pf=2.21;expectancy=2.41;trades=9;win_rate=55.56,"labelable=571;feature_ready=571;model_ok=571;no_tier_labelable=150;max_dd=119.6;recovery=0.18;fill=18;reject=0;skip=52237;subtypes={""B_core_only"":25,""B_macro_missing"":341,""B_mixed_partial_context"":205}",completed,Tier B fallback-only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01M_logreg_a_base_no_fallback_hold9_session_early_v1__mt5_routed_tier_a_used_validation_is,10_alpha_scout__default_split_model_threshold_scan,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_routed_tier_a_used_validation_is,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_routed_tier_a_used_validation_is,Tier A,routed_signal_execution_usage,runtime_probe,completed,inconclusive_routed_component_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1/kpi_record.json,route_bars=3499;route_share=1;signals=927;long=911;short=16;fills=292,profit_attribution=not_separable_from_single_routed_account_path;reject=0;skip=0;subtypes=NA,completed,Tier A primary used component from one routed MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01M_logreg_a_base_no_fallback_hold9_session_early_v1__mt5_routed_total_validation_is,10_alpha_scout__default_split_model_threshold_scan,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_routed_total_validation_is,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_routed_total_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1/mt5/reports/Project_Obsidian_Prime_v2_run01M_logreg_a_base_no_fallback_hold9_session_early_v1_routed_validation_is.htm,net_profit=-200.19;pf=0.82;expectancy=-1.35;trades=148;win_rate=50.68,a_used=3499;b_fallback=0;no_tier_labelable=150;max_dd=503.43;recovery=-0.4;fill=292;reject=0;skip=49309,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01M_logreg_a_base_no_fallback_hold9_session_early_v1__mt5_tier_a_only_oos,10_alpha_scout__default_split_model_threshold_scan,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_tier_a_only_oos,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_tier_a_only_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1/mt5/reports/Project_Obsidian_Prime_v2_run01M_logreg_a_base_no_fallback_hold9_session_early_v1_tier_a_only_oos.htm,net_profit=-76.39;pf=0.92;expectancy=-0.58;trades=131;win_rate=50.38,labelable=2571;feature_ready=2571;model_ok=2571;no_tier_labelable=110;max_dd=219.82;recovery=-0.35;fill=260;reject=0;skip=34766;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01M_logreg_a_base_no_fallback_hold9_session_early_v1__mt5_tier_b_fallback_only_oos,10_alpha_scout__default_split_model_threshold_scan,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_tier_b_fallback_only_oos,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_tier_b_fallback_only_oos,Tier B,trading_risk_execution,runtime_probe,completed,inconclusive_tier_b_fallback_only_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1/mt5/reports/Project_Obsidian_Prime_v2_run01M_logreg_a_base_no_fallback_hold9_session_early_v1_tier_b_fallback_only_oos.htm,net_profit=38.63;pf=1.37;expectancy=3.86;trades=10;win_rate=40,"labelable=311;feature_ready=311;model_ok=311;no_tier_labelable=110;max_dd=153.2;recovery=0.25;fill=20;reject=0;skip=37026;subtypes={""B_core_only"":24,""B_full_context_outside_tier_a_scope"":1,""B_macro_missing"":58,""B_mixed_partial_context"":228}",completed,Tier B fallback-only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01M_logreg_a_base_no_fallback_hold9_session_early_v1__mt5_routed_tier_a_used_oos,10_alpha_scout__default_split_model_threshold_scan,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_routed_tier_a_used_oos,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_routed_tier_a_used_oos,Tier A,routed_signal_execution_usage,runtime_probe,completed,inconclusive_routed_component_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1/kpi_record.json,route_bars=2571;route_share=1;signals=774;long=772;short=2;fills=260,profit_attribution=not_separable_from_single_routed_account_path;reject=0;skip=0;subtypes=NA,completed,Tier A primary used component from one routed MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01M_logreg_a_base_no_fallback_hold9_session_early_v1__mt5_routed_total_oos,10_alpha_scout__default_split_model_threshold_scan,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_routed_total_oos,run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_routed_total_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1/mt5/reports/Project_Obsidian_Prime_v2_run01M_logreg_a_base_no_fallback_hold9_session_early_v1_routed_oos.htm,net_profit=-76.39;pf=0.92;expectancy=-0.58;trades=131;win_rate=50.38,a_used=2571;b_fallback=0;no_tier_labelable=110;max_dd=219.82;recovery=-0.35;fill=260;reject=0;skip=34766,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
